33.7886279715	-47.0065879482	
33.7665479907	-46.9461521184	
33.7443733041	-46.8854389359	
33.7221039117	-46.8244484007	
33.6997330488	-46.7631872775	
33.6772607154	-46.7016420369	
33.6546936762	-46.6398194436	
33.6320251665	-46.5777262623	
33.6092484216	-46.5153557283	
33.5863769709	-46.4527010769	
33.5634040497	-46.3897623081	
33.540329658	-46.3265529513	
33.5171470311	-46.2630527124	
33.4938629337	-46.1992751208	
33.4704773658	-46.1352134118	
33.4469835627	-46.0708743501	
33.4233882891	-46.0062444063	
33.3996780156	-45.9413371098	
33.3758662716	-45.8761321665	
33.3519462924	-45.8106566352	
33.327918078	-45.7448834571	
33.3037816284	-45.6788261616	
33.2795369436	-45.612477984	
33.2551772589	-45.545845689	
33.230709339	-45.4789225119	
33.2061331839	-45.4117152174	
33.1814352642	-45.3442170408	
33.156635874	-45.2764279821	
33.1317147192	-45.2083412766	
33.1066785645	-45.1399704537	
33.0815341746	-45.071301984	
33.0562680201	-45.0023493969	
33.030880101	-44.933099163	
33.0053839467	-44.863558047	
32.9797660278	-44.7937192842	
32.9540263443	-44.7235896393	
32.9281716609	-44.6531623476	
32.9021952129	-44.5824374091	
32.8760902356	-44.5114283532	
32.8498702584	-44.4401148858	
32.8235285166	-44.3685037716	
32.7970514808	-44.2965950106	
32.7704594451	-44.2243886028	
32.7437388801	-44.1518913129	
32.7168897858	-44.0790896115	
32.6899189269	-44.005997028	
32.662812774	-43.932600033	
32.6355780918	-43.8588986265	
32.6082148803	-43.7849063379	
32.5807163748	-43.7106096378	
32.5530893400	-43.6360085262
32.5253270112	-43.5611165325	
32.4974293884	-43.4859201273	
32.4693964716	-43.4104193106	
32.4412282608	-43.3346208471	
32.4129179913	-43.2585179721	
32.3844791925	-43.1821106856	
32.3558915703	-43.1053989876	
32.3271686541	-43.0283964075	
32.2982969145	-42.9510826512	
32.2692898809	-42.8734712481	
32.2401340239	-42.7955486688	
32.2108361082	-42.7173284427	
32.1813961338	-42.6388038051	
32.1518005713	-42.559974756	
32.1220561854	-42.4808412954	
32.0921697408	-42.4014034233	
32.0621277081	-42.3216611397	
32.031936852	-42.2416212093	
32.0015836431	-42.1612701027	
31.9710816108	-42.0806145846	
31.9404239904	-41.999654655	
31.9096107819	-41.9183970786	
31.8786352206	-41.836828326	
31.8475040712	-41.7549551619	
31.816210569	-41.672784351	
31.784754714	-41.5903023639	
31.7531365062	-41.5075159653	
31.7213491809	-41.4244251552	
31.6893995028	-41.3410299336	
31.6572807072	-41.2573303005	
31.6249927941	-41.1733262559	
31.5925357635	-41.0890245645	
31.5599028507	-41.0044116969	
31.5271008204	-40.9194944178	
31.4941161432	-40.8342794919	
31.4609623485	-40.7487533898	
31.4276259069	-40.6629296409	
31.3941135831	-40.5768014805	
31.3604186124	-40.4903689086	
31.3265409948	-40.4036386899	
31.2924807303	-40.3166108244	
31.2582378189	-40.2292853121	
31.2238054959	-40.1416486236	
31.189190526	-40.053721053	
31.1543861445	-39.9654823062	
31.1193855867	-39.8769526773	
31.0841956173	-39.7881118722	
31.0488027069	-39.6989531262	
31.0132203849	-39.6094899687	
30.9774418866	-39.5197359291	
30.941467212	-39.4296842427	
30.9052963611	-39.3393416742	
30.8689293339	-39.2486879295	
30.832352601	-39.1577433027	
30.7955796918	-39.0665077938	
30.7586038416	-38.9749746381	
30.7214250504	-38.8831438356	
30.6840433182	-38.7910153863	
30.6464451156	-38.6985960549	
30.608643972	-38.6058790767	
30.5706331227	-38.5128712164	
30.5324125677	-38.419572474	
30.4939755423	-38.3259760848	
30.4553220465	-38.2320955782	
30.416458845	-38.1379174248	
30.3773724084	-38.0434483893	
30.3380695014	-37.9486952364	
30.298550124	-37.8536444367	
30.2588007468	-37.7583027549	
30.2188348992	-37.6626837204	
30.1786390518	-37.5667670391	
30.1382132046	-37.4705662404	
30.0975641223	-37.374088089	
30.0566850402	-37.2773122908	
30.0155759583	-37.1802523752	
29.9742301119	-37.0829151069	
29.932647501	-36.9852937212	
29.8908348903	-36.8873882181	
29.8487787504	-36.7891985976	
29.806485846	-36.6907316244	
29.7639494124	-36.5919872985	
29.7211694496	-36.4929588552	
29.6781459576	-36.3936530592	
29.6348721717	-36.2940766752	
29.5913548566	-36.1942161738	
29.5475872476	-36.0940850844	
29.5035625800	-35.9936698776
29.4592876185	-35.8929908475	
29.4147555984	-35.7920412294	
29.3699665197	-35.6908142586	
29.3249203824	-35.5893166998	
29.2796104218	-35.4875553177	
29.2340434026	-35.3855233476	
29.1882057954	-35.2832275542	
29.1421043649	-35.1806611728	
29.0957323464	-35.0778377328	
29.0490897399	-34.9747437048	
29.0021697807	-34.8713926182	
28.9549859982	-34.7677777083	
28.9075316277	-34.6639260339	
28.8598066692	-34.5598308303	
28.811804358	-34.4554920975	
28.7635246941	-34.3508963061	
28.7149676775	-34.2460502208	
28.6661265435	-34.1409606063	
28.6170012921	-34.0356139332	
28.5675851586	-33.9300304956	
28.5178646136	-33.8241358818	
28.4678464218	-33.7180045035	
28.4175508773	-33.6116363607	
28.366957686	-33.5050314534	
28.3160803773	-33.3981897816	
28.2649054218	-33.29111811	
28.2134395842	-33.1838164386	
28.1616760998	-33.0762847674	
28.1096217333	-32.9685230964	
28.0572629553	-32.8605381903	
28.0046065305	-32.7523300491	
27.9516456942	-32.6438919081	
27.8983804464	-32.535230532	
27.8448107871	-32.4263594502	
27.7909367163	-32.3172651333	
27.7367514693	-32.2079475813	
27.6822550461	-32.0984203236	
27.6274542114	-31.9886765955	
27.5723354358	-31.8787299264	
27.5168987193	-31.7685667869	
27.4611508266	-31.6581939417	
27.405084993	-31.5476181555	
27.3486944538	-31.4368326636	
27.2919859737	-31.3258509954	
27.234952788	-31.2146663862	
27.1775948967	-31.1032856007	
27.1199122998	-30.9917018742	
27.0618982326	-30.8799287361	
27.0035594598	-30.7679594217	
26.944882452	-30.655793931	
26.8858807386	-30.5434457934	
26.8265340255	-30.4309082442	
26.7668626068	-30.3181880481	
26.7068461884	-30.2052784404	
26.646491535	-30.0921929505	
26.5857918819	-29.9789248137	
26.5247472291	-29.8654807947	
26.4633643413	-29.7518608935	
26.4016296891	-29.6380718748	
26.3395500372	-29.5241069739	
26.2771186209	-29.4099797202	
26.2143354402	-29.295683349	
26.1512004951	-29.1812178603	
26.0877070209	-29.0665967835	
26.0238617823	-28.9518133539	
25.9596580146	-28.8368811009	
25.895136306	-28.7218676715	
25.8302560683	-28.6067121834	
25.7650173015	-28.4914146366	
25.6994200056	-28.3759750311	
25.6334641806	-28.2604001316	
25.5670957089	-28.1446222911	
25.5003416493	-28.0286820978	
25.4332222959	-27.9126269046	
25.3657444134	-27.7964567115	
25.2979012371	-27.6801715185	
25.2296860023	-27.5637780903	
25.161098709	-27.4472831916	
25.0921461219	-27.3306800577	
25.0228147116	-27.213982218	
24.9531044781	-27.0971829078	
24.8830221861	-26.9802888918	
24.8125610709	-26.8633069347	
24.7417143678	-26.7462370365	
24.6704888415	-26.6290859619	
24.5988777273	-26.5118469462	
24.5268742605	-26.3945267541	
24.4544919705	-26.277138915	
24.3817105632	-26.1596698995	
24.3085368033	-26.0421400017	
24.2349774555	-25.9245356922	
24.1610122257	-25.8068705004	
24.0866546433	-25.6891444263	
24.0118911789	-25.5713642346	
23.9367353619	-25.4535231606	
23.8611668982	-25.3356414984	
23.7851993172	-25.2177057186	
23.7088190895	-25.0997293506	
23.6320329798	-24.9817123944	
23.5548274587	-24.86365485	
23.4772160556	-24.7455634821	
23.3991920058	-24.6274382907	
23.3207485446	-24.5092928052	
23.241885672	-24.3911134962	
23.1625966233	-24.2729206578	
23.0828881632	-24.15471429	
23.002753527	-24.0364876281	
22.9221994794	-23.9182542015	
22.841212491	-23.8000072455	
22.7597925618	-23.6817670542	
22.6779396918	-23.5635200982	
22.595653881	-23.4452799069	
22.5129351294	-23.3270464803	
22.4297902017	-23.2088468772	
22.3462935096	-23.0907825681	
22.2623774061	-22.9727520825	
22.1780351265	-22.8547554204	
22.0932125532	-22.7367046407	
22.0079435097	-22.6186606257	
21.9222618195	-22.5006707283	
21.836181012	-22.3827281838	
21.7496875578	-22.2648397569	
21.662801751	-22.1470054476	
21.5755100622	-22.0292320206	
21.4878192561	-21.9115059465	
21.3997293327	-21.7938475194	
21.3112538214	-21.6762364452	
21.2223859575	-21.558693018	
21.133125741	-21.4412104731	
21.0434731719	-21.3237888105	
20.9534417796	-21.2064280302	
20.8630247994	-21.0891348969	
20.772228996	-20.9719026459	
20.6810611341	-20.8547380419	
20.5895076843	-20.7376410849	
20.4975889407	-20.6206117749	
20.4052981386	-20.5036501119	
20.312635278	-20.3867560959	
20.2196071236	-20.2699364916	
20.1262204401	-20.1531845343	
20.0324684628	-20.0365069887	
19.9383647211	-19.9199038548	
19.8439024503	-19.8033683679	
19.7490884151	-19.6869140574	
19.6539226155	-19.5705341586	
19.5584118162	-19.4542354362	
19.4625560172	-19.3380111255	
19.3663552185	-19.2218612265	
19.2698229495	-19.1057925039	
19.1729524455	-18.9898117224	
19.0757437065	-18.8739053526	
18.9782102619	-18.7580801592	
18.8803521117	-18.6423361422	
18.7821692559	-18.5266800663	
18.6836616945	-18.4111051668	
18.5848361922	-18.2956114437	
18.4856995137	-18.1802124264	
18.3862448943	-18.0648945855	
18.2865602751	-17.9497458621	
18.1865983032	-17.834725668	
18.0862778022	-17.7197392974	
17.9856258309	-17.6048273385	
17.8846897422	-17.4900371442	
17.7834560067	-17.3753687145	
17.6819381538	-17.2608220494	
17.5801294188	-17.1464106783	
17.4780298017	-17.0321346012	
17.3756393025	-16.9179870534	
17.2729579212	-16.803988329	
17.1699856578	-16.6901316633	
17.066729277	-16.5764170563	
16.9631820141	-16.4628580374	
16.8593506338	-16.3494478419	
16.7552283714	-16.2361932345	
16.6508152269	-16.1231077446	
16.546117965	-16.0101778428	
16.441129821	-15.8974170585	
16.3358575596	-15.7848253917	
16.2302944161	-15.6724096071	
16.1244471552	-15.5601697047	
16.0183157769	-15.4481124492	
15.9118935165	-15.3362378406	
15.8051939034	-15.2245458789	
15.6982034082	-15.1130500935	
15.5909287956	-15.0017437197	
15.4833700656	-14.8906402869	
15.3755272182	-14.7797330304	
15.2674002534	-14.6690287149	
15.1589891712	-14.5585341051	
15.0503007363	-14.4482424363	
14.9413214193	-14.3381740026	
14.8320647496	-14.2283152746	
14.7225307272	-14.1186797817	
14.6127125874	-14.0092675239	
14.5026170949	-13.9000785012	
14.392237485	-13.7911194783	
14.2815805224	-13.6823972199	
14.1706394424	-13.573911726	
14.0594277744	-13.4656629966	
13.9479387537	-13.3576510317	
13.8361656156	-13.2498961254	
13.7241218895	-13.1423847483	
13.6119022812	-13.0352183709	
13.4993850261	-12.9282819933	
13.3866242418	-12.8216229684	
13.273626693	-12.7152210021	
13.1603923797	-12.6090963885	
13.046941596	-12.5032288335	
12.9332675772	-12.3976183371	
12.8193838527	-12.2922581346	
12.7052904225	-12.1871549907	
12.5910075807	-12.0823021407	
12.4765285626	-11.9776928199	
12.3618668976	-11.8733202636	
12.2470225857	-11.7691912365	
12.132015921	-11.6652989739	
12.0168401388	-11.5616299464	
11.9015020038	-11.4581909187	
11.7860150454	-11.3549818908	
11.6703860283	-11.2519893333	
11.5546149525	-11.1492132462	
11.4387153474	-11.0466536295	
11.322687213	-10.9443037185	
11.2065440787	-10.8421635132	
11.0902859445	-10.7402194842	
10.9739263398	-10.6384783962	
10.8574720293	-10.5369402492	
10.740923013	-10.4355915138	
10.6242860556	-10.33443219	
10.5075679218	-10.2334555131	
10.390782141	-10.1326682478	
10.2739354779	-10.0320568647	
10.1570211678	-9.9316213638	
10.0400595048	-9.8313617451	
9.9230572536	-9.7312644792	
9.8060076495	-9.6313430955	
9.6889309866	-9.5315772999	
9.5718272649	-9.4319670924	
9.4547032491	-9.3325192377	
9.3375657039	-9.2332134417	
9.2204213940	-9.1340632338
9.1032838488	-9.0350618493
8.9861733624	-8.9362228176
8.8690831701	-8.8375326093
8.7520065072	-8.7389844597
8.6349433737	-8.6405783688
8.5179072990	-8.5423143366
8.4008915184	-8.4441991278
8.2839027966	-8.3462327424
8.1669411336	-8.2484151804
8.0500200588	-8.1507464418
7.9331260428	-8.0532265266
7.8162793797	-7.9558486701
7.6994665401	-7.8586264017
7.5827010534	-7.7615529567
7.4659829196	-7.6646283351
7.3493121387	-7.5678593016
7.2326954754	-7.4712390915
7.1161329297	-7.3747744695
6.9996312663	-7.2784586709
6.8831837205	-7.1822984604
6.7668038217	-7.0862870733
6.6504920434	-6.9904312743
6.5342473033	-6.8947310634
6.4180742014	-6.7991864406
6.3019755788	-6.7037990971
6.1859546150	-6.6085655152
6.0700127982	-6.5134886714
5.9541536460	-6.4185680922
5.8383796614	-6.3238047246
5.7226938884	-6.2291991774
5.6070982890	-6.1347518566
5.4915955012	-6.0404627621	
5.3761889074	-5.9463324352	
5.2608806047	-5.8523614169	
5.1456736373	-5.7585501131	
5.0305699668	-5.6648991328	
4.9155727050	-5.5714084082
4.8006837461	-5.4780784806
4.6859062018	-5.3849102969
4.5712430485	-5.2919033836
4.4566957746	-5.1990588232
4.3422674918	-5.1063765479
4.2279611765	-5.0138570313
4.1137783846	-4.9215013557
3.9997250690	-4.8293119565
3.8857967652	-4.7372939747
3.7719881288	-4.6454553928
3.6582949659	-4.5538052755
3.5447124059	-4.462352755
3.4312361869	-4.3711068961
3.3178620473	-4.280076290
3.2045856575	-4.1892691219
3.0914025530	-4.0986945918
2.9783086072	-4.0083612909
2.8652993555	-3.9182774046
2.7523710096	-3.8284517944	
2.6395361518	-3.7388732312	
2.5268350998	-3.6494926706	
2.4143122300	-3.5602580924	
2.3020113777	-3.4711179493	
2.1899756339	-3.382020965	
2.0782476164	-3.2929170807	
1.9668694691	-3.2037563053	
1.8558825244	-3.1144904741	
1.7453273029	-3.0250713548	
1.6352470986	-2.9354501739	
1.5258572996	-2.8453801552	
1.4176371173	-2.7542668844	
1.3111389569	-2.6615256209	
1.2069447181	-2.5665941505	
1.1056172239	-2.4688843502	
1.0079085059	-2.3679922997	
0.9144637136	-2.2634292494	
0.8258435054	-2.1550266231	
0.7421528694	-2.0431895586	
0.6632450318	-1.9281990615	
0.5890024899	-1.8103607611	
0.5194160775	-1.690164895	
0.4542706229	-1.5677524397	
0.3934439626	-1.4433907361	
0.3368615359	-1.3174377044	
0.2843359742	-1.1899820299	
0.2357689459	-1.0612754948	
0.1910441724	-0.9315000018	
0.1500873098	-0.8007782625	
0.1130941420	-0.6691004208	
0.0804329798	-0.5366413916	
0.0524190988	-0.4033407254	
0.0294234543	-0.2693217835	
0.0118376527	-0.1348877933	
0.0000000000	0.00000000000
-0.0058597868	0.1353901467	
-0.0060466818	0.270673472	
-0.0010554183	0.4058566121	
0.0086302778	0.5409280535	
0.0224887689	0.6754813729	
0.0400201796	0.8094991108	
0.0607517568	0.9430460594	
0.0842260891	1.0761689966	
0.1099716105	1.2087765312	
0.1375610404	1.3409667516	
0.1665770507	1.4728265163	
0.1966142061	1.6044365284	
0.2275032875	1.7358073406	
0.2594025618	1.866896809	
0.2924957921	1.9976592717	
0.3269815630	2.1280941201	
0.3630605155	2.2581865393	
0.4008629173	2.3876672944	
0.4405747707	2.5164732029	
0.4823841479	2.6445410151	
0.5264816307	2.7718066691	
0.5730605408	2.8982048857	
0.6223171356	3.023669506	
0.6743899359	3.147992245	
0.7293299746	3.2708032088
0.7873980918	3.392314809	
0.8483132682	3.5122866958
0.9117794807	3.630804781	
0.9775350029	3.7480134232
1.0453235881	3.8640538017
1.1148940629	3.9790647282
1.1859514187	4.093106679	
1.2582040971	4.2062466924
1.3314529452	4.3186894681
1.4054687073	4.4305845738
1.4800242924	4.5420790062
1.5549372567	4.6533078566
1.6301735060	4.7642605042	
1.7057628050	4.8749127315	
1.7817359330	4.9852434326	
1.8581234666	5.0952303517
1.9349555763	5.2048519093
2.0122630414	5.3140853761
2.0900759649	5.4229095785
2.1684244497	5.5313023284
2.2473389370	5.6392420463	
2.3268492590	5.7467074234	
2.4069617746	5.8536456275	
2.4878900454	5.9602657554	
2.5694949892	6.0662569691	
2.6518284235	6.1715495246	
2.7349527188	6.276089169	
2.8189295017	6.3798208376	
2.9038206014	6.4826906835	
2.9896863591	6.5846447242	
3.0765884688	6.6856291129	
3.1645872041	6.7855893936	
3.2537425001	6.8844757782	
3.3441146303	6.9822324579	
3.4357631918	7.0788053151	
3.5287471727	7.1741469969	
3.6231256965	7.2682033857	
3.7189575485	7.3609203639	
3.8159427818	7.4519123436	
3.9142188552	7.5412402071	
4.0139383802	7.6289918955	
4.1149509100	7.7150659383
4.2172351358	7.7994826296
4.3207709663	7.8822690282
4.4255409488	7.9634454282
4.5315285772	8.0430388884
4.6387213369	8.1210561735
4.7469649251	8.1974228718
4.8562064419	8.2721322186
4.9664322902	8.3452112727
5.0776303611	8.4166667988
5.1897886136	8.4865258557
5.3028969005	8.5548019728
5.4169471720	8.6215019148
5.5319197426	8.6866324464
5.6476751243	8.7501394500
5.7641667759	8.8120161609
5.8813877975	8.8722693438
5.9993320332	8.9309192928
6.1179929888	8.9879660079
6.2373666056	9.0434297832
6.3574484188	9.0973106187
6.4782357903	9.1496220438
6.5996556612	9.2003302350
6.7216007434	9.2494081335
6.8440634604	9.2968489746
6.9670524711	9.3426730524
7.0905488343	9.3868803669
7.2145660794	9.4294641534
7.3390974417	9.4704379413
7.4641429212	9.5097949659
7.5896889885	9.5475284625
7.7156071143	9.5835978429
7.8418634751	9.6179963424
7.9684513062	9.650723961	
8.0953706076	9.681773934	
8.2226281440	9.7111394967
8.3502171507	9.7388274138
8.4781511571	9.7648173912
8.6064166338	9.7891026642	
8.7349662279	9.8116697034	
8.8636578807	9.8324779206	
8.9924983569	9.8515205511	
9.1214876565	9.8687908302	
9.2506257795	9.8842819932	
9.3799127259	9.8979805107	
9.5093484957	9.9098660886	
9.6389330889	9.9199251975	
9.7686665055	9.9281375433	
9.8983863927	9.9344760672	
10.0280318682	9.9389340045	
10.1576096967	9.9414775317	
10.2871131135	9.9420998841	
10.4165488833	9.9407807676	
10.5459102414	9.9374998881	
10.6751971878	9.9322369515	
10.8044097225	9.9249513696	
10.9334531397	9.9156431424	
11.0621515572	9.9042852111	
11.1904982103	9.8908640463	
11.3184998637	9.8753593539	
11.446142988	9.8577373104	
11.5734275832	9.8379843864	
11.7003468846	9.8160667584	
11.8269008922	9.7919438382	
11.9529949002	9.7656156258	
12.078439497	9.7371159447	
12.2032008591	9.7064786184	
12.3272925159	9.6737307057	
12.4507212321	9.6389060301	
12.5734937724	9.6020248857	
12.6956169015	9.5631075666	
12.8170906194	9.522194661	
12.937894632	9.479306463	
13.0578259983	9.4345579725
13.176891483	9.3879897777
13.2951046155	9.3396221727
13.4124721605	9.2895025104
13.5290144121	9.2376578496
13.644738135	9.1841152491
13.7596636233	9.1289085324
13.873790877	9.072071523	
13.9869913668	9.0137056914
14.0992380339	8.9538583905
14.2105714665	8.8925702085
14.3209916646	8.8298749689
14.4305189223	8.7657929658
14.5391802984	8.7003580227
14.6469825576	8.6336039631
14.7539392293	8.5655510811
14.860016490	8.4962737884	
14.9651534574	8.425839732	
15.0693704256	8.3542759707
15.1727012181	8.281616328	
15.2751525996	8.207881098	
15.3767516289	8.1330905748
15.4775050707	8.0572853466
15.5774332191	7.9804721781
15.6765969564	7.9026443046
15.7750301061	7.8238152555
15.8725635507	7.7441473836
15.9692311137	7.663660983	
16.0650395598	7.5823695831
16.1600159478	7.5003070074	
16.2541738071	7.4174867853	
16.3475334318	7.3339292109	
16.440115116	7.2496478136	
16.5319256244	7.1646696522	
16.6229852511	7.0790082561	
16.7133075255	6.9926771547	
16.8029127417	6.9056966421	
16.8918144291	6.8180802477	
16.9800193524	6.7298483332	
17.067541041	6.6410121281	
17.1544065537	6.5515867853	
17.2406091258	6.4615863077	
17.3261149338	6.3710985011	
17.4108969189	6.2801590155	
17.495002434	6.1887604773	
17.5784382438	6.0969153336	
17.6612178777	6.0046352198	
17.7433616298	5.9119323121	
17.8248762648	5.8188175696	
17.9057820768	5.7253026274	
17.9860790658	5.6313981061	
18.0657875259	5.5371145586	
18.1449209865	5.4424621321	
18.2234862123	5.3474507706	
18.3014967327	5.2520906888	
18.3789593124	5.1563908838	
18.4558942455	5.0603609614	
18.5322947673	4.9640099864	
18.6081879366	4.8673475646	
18.6835737534	4.7703812048	
18.7584589824	4.6731320805	
18.8329383294	4.5754862743	
18.9068900298	4.4776091829	
18.9803208483	4.3795032417	
19.0532307849	4.2811725096	
19.1256266043	4.1826184747	
19.1975083065	4.0838449929	
19.2688894209	3.9848544996	
19.3397631828	3.8856501065	
19.4101363569	3.7862349929	
19.4800157079	3.6866120001	
19.5494080005	3.5867841046	
19.6183064700	3.486754621	
19.6867246458	3.3865262552
19.7546692926	3.2861029308
19.8221336457	3.1854870153
19.8891379992	3.0846818235
19.9556688237	2.9836912114
20.0217464133	2.882517614	
20.0873640033	2.7811648198
20.1525283584	2.6796359405
20.2172462433	2.5779343583
20.2815311874	2.4760632528
20.3453696613	2.3740262768
20.4087751944	2.2718267451
20.4717613161	2.1694677694
20.534314497	2.0669531379
20.5964550312	1.9642861655
20.6581829187	1.8614703696
20.7194981595	1.758509065	
20.780414283	1.6554059723
20.8409245245	1.5521645415
20.9010491781	1.4487883578
20.9607814791	1.3452808037
21.0201281922	1.241645735	
21.079075788	1.1379260399
21.137590443	1.0341886213
21.1957195101	0.9303720557
21.2534629893	0.8264795901
21.3108276453	0.7225144041
21.3678270075	0.6184796701
21.4244610759	0.5143786015
21.4807298505	0.4102143709
21.5366468607	0.3059901375
21.5922188712	0.201709094	
21.647445882	0.0973744268
21.7023346578	-0.0070107152	
21.756898728	-0.1114431493	
21.8111380926	-0.2159196993	
21.8650527516	-0.3204372231	
21.9186562344	-0.4249925616	
21.971948541	-0.5295825489	
22.0249432008	-0.6342040665	
22.0776402138	-0.7388539958	
22.1300463447	-0.8435291371	
22.1821683582	-0.9482264666	
22.234013019	-1.052942805	
22.2855803271	-1.1576749727	
22.3368838119	-1.2624199934	
22.3879234734	-1.3671746876	
22.4387060763	-1.4719360789	
22.4892383853	-1.5767011231	
22.5395271651	-1.6814665731	
22.5895724157	-1.7862295879	
22.6393876665	-1.8909869204	
22.6889729175	-1.9957357293	
22.7383281687	-2.1004727676	
22.7874737142	-2.2051954648	
22.8364027893	-2.3099003708	
22.8851289234	-2.4145846445	
22.9336521165	-2.5192455123	
22.9819656039	-2.623853886	
23.0301032091	-2.7284552921	
23.0780581674	-2.8330576453	
23.1258304788	-2.9376161632	
23.1734066139	-3.0421308458	
23.2207865727	-3.1466008815	
23.2679771199	-3.2510255936	
23.3149850202	-3.3554047117	
23.3617967442	-3.4597376945	
23.4084190566	-3.5640237979	
23.4548587221	-3.6682627514	
23.501108976	-3.7724540814	
23.547176583	-3.8765973143	
23.5930547784	-3.9806916385	
23.6387503269	-4.084736851	
23.6842632285	-4.1887323429	
23.7295867185	-4.2926780466	
23.7747343263	-4.3965724739	
23.8196992872	-4.5004160984	
23.8644816012	-4.6042082434	
23.9090812683	-4.7079480297	
23.9535050532	-4.8116353218	
23.9977529559	-4.9152697817	
24.0418182117	-5.0188502593	
24.0857075853	-5.1223772958	
24.1294210767	-5.225849944	
24.1729586859	-5.3292676629	
24.2163136482	-5.4326299113	
24.259499493	-5.5359362156	
24.3025162203	-5.6391865758	
24.3453503007	-5.7423805184	
24.3880152636	-5.8455169611	
24.430511109	-5.9485959714	
24.4728378369	-6.0516174818	
24.5149886826	-6.1545800717	
